region,region_std,year,production,area_total,temp_annual_mean,prec_annual_sum,temp_grow_mean,prec_grow_sum,prec_winter_sum,temp_annual_lag1,prec_annual_lag1,temp_grow_lag1,prec_grow_lag1
Республика Хакасия,Республика Хакасия,2016,121900.0,89.575,-0.6473057,820.4621455373235,10.933919,562.0897723474953,192.3396010099357,0.85029703,818.3060374996842,10.775945,517.7351600613125
Республика Хакасия,Республика Хакасия,2017,108900.0,99.707,0.67911583,740.8254656738336,10.721515,544.8613738626204,175.49737168135002,-0.6473057,820.4621455373235,10.933919,562.0897723474953
Республика Хакасия,Республика Хакасия,2018,99500.0,82.577,-1.1324724,755.3521155946207,10.076488,488.0057747475385,194.14150863789385,0.67911583,740.8254656738336,10.721515,544.8613738626204
Республика Хакасия,Республика Хакасия,2019,141400.0,72.768,-0.020823399,777.3883241896574,10.103201,553.039851658705,128.33185681472457,-1.1324724,755.3521155946207,10.076488,488.0057747475385
Республика Хакасия,Республика Хакасия,2020,161200.0,78.092,1.1129392,775.6745350313365,11.459606,518.370668913218,228.27865026570197,-0.020823399,777.3883241896574,10.103201,553.039851658705
Республика Хакасия,Республика Хакасия,2021,155400.0,82.043,-0.16399829,792.1020299656083,9.906443,497.7820558804801,226.59541556064693,1.1129392,775.6745350313365,11.459606,518.370668913218
Республика Хакасия,Республика Хакасия,2022,141800.0,89.0273,-0.40430474,514.1122360031305,10.759406,388.7831681551479,163.30768464822995,-0.16399829,792.1020299656083,9.906443,497.7820558804801
Республика Хакасия,Республика Хакасия,2023,181400.0,100.6414,0.2424078,429.2833674200074,9.923337,271.83631730922133,98.50896354062323,-0.40430474,514.1122360031305,10.759406,388.7831681551479
Ростовская область,Ростовская область,2007,4097050.0,2789.571,11.3908615,414.7155498136541,20.380186,185.88199568189424,111.1350243508423,,,,
Ростовская область,Ростовская область,2008,8871110.0,2868.107,10.123687,443.84447878230935,18.58587,265.8120890688366,191.9790994237734,11.3908615,414.7155498136541,20.380186,185.88199568189424
Ростовская область,Ростовская область,2009,6598033.6,2930.763,10.371573,517.2895386878162,18.595291,222.63290014745178,191.65735130804964,10.123687,443.84447878230935,18.58587,265.8120890688366
Ростовская область,Ростовская область,2010,6620900.0,2831.278,11.529156,512.078527523141,21.154697,214.33622194746897,279.8111364521344,10.371573,517.2895386878162,18.595291,222.63290014745178
Ростовская область,Ростовская область,2011,7735900.0,2960.146,9.30828,481.49436977405037,19.122446,265.86424032921553,201.63435331890375,11.529156,512.078527523141,21.154697,214.33622194746897
Ростовская область,Ростовская область,2012,6159500.0,3017.615,10.507752,411.6440614926241,21.247509,182.69560737823193,216.03317249837582,9.30828,481.49436977405037,19.122446,265.86424032921553
Ростовская область,Ростовская область,2013,6617000.0,3193.771,11.010928,533.5029523709952,19.775213,230.83711822006907,228.61418180503995,10.507752,411.6440614926241,21.247509,182.69560737823193
Ростовская область,Ростовская область,2014,9345400.0,3224.993,10.251203,465.11786369381,19.94426,209.4069928921931,190.4094674380794,11.010928,533.5029523709952,19.775213,230.83711822006907
Ростовская область,Ростовская область,2015,9626200.0,3319.818,11.083972,466.9150066546516,20.04975,209.63897494163328,187.89778492640232,10.251203,465.11786369381,19.94426,209.4069928921931
Ростовская область,Ростовская область,2016,11595800.0,3297.155,10.591891,599.7746442244365,19.67779,298.6679774907953,301.7596252855202,11.083972,466.9150066546516,20.04975,209.63897494163328
Ростовская область,Ростовская область,2017,13385400.0,3380.168,10.894512,513.8247974631569,19.381594,247.95695850736718,213.82523575989774,10.591891,599.7746442244365,19.67779,298.6679774907953
Ростовская область,Ростовская область,2018,10911600.0,3499.459,10.763172,448.6030290285463,20.674974,143.8430795179146,262.1447408663284,10.894512,513.8247974631569,19.381594,247.95695850736718
Ростовская область,Ростовская область,2019,12103000.0,3582.966,11.168578,460.44387392756795,19.500809,246.06670067490646,237.302486989015,10.763172,448.6030290285463,20.674974,143.8430795179146
Ростовская область,Ростовская область,2020,12464500.0,3639.472,11.595565,402.8344824712166,19.707758,165.37564882237035,181.2068298611747,11.168578,460.44387392756795,19.500809,246.06670067490646
Ростовская область,Ростовская область,2021,13597400.0,3598.065,10.755702,644.0364949897889,19.66958,331.7395812234484,245.1051497345996,11.595565,402.8344824712166,19.707758,165.37564882237035
Ростовская область,Ростовская область,2022,15252000.0,3673.38998,11.134465,415.0824771207961,19.665674,196.20950480401393,283.0588057342628,10.755702,644.0364949897889,19.66958,331.7395812234484
Ростовская область,Ростовская область,2023,16170300.0,3655.1521,11.428357,326.32862475043976,19.380087,133.81005047271208,103.41637783070422,11.134465,415.0824771207961,19.665674,196.20950480401393
Рязанская область,Рязанская область,2007,948930.0,458.222,6.909961,614.926242719284,15.809357,322.64782392123686,130.01219852852256,,,,
Рязанская область,Рязанская область,2008,1554480.0,504.408,7.2118564,724.8970839202078,14.883542,441.658670022188,262.8515947123477,6.909961,614.926242719284,15.809357,322.64782392123686
Рязанская область,Рязанская область,2009,1569555.6,523.899,6.08188,629.4667063753895,14.678033,315.6206372677737,211.79352233351256,7.2118564,724.8970839202078,14.883542,441.658670022188
Рязанская область,Рязанская область,2010,655100.0,501.352,6.6079507,523.297349140428,17.992489,217.0293982348427,192.60701488069716,6.08188,629.4667063753895,14.678033,315.6206372677737
Рязанская область,Рязанская область,2011,938300.0,515.086,5.8731723,581.0463185370077,15.719494,315.3859967120358,267.05722439864513,6.6079507,523.297349140428,17.992489,217.0293982348427
Рязанская область,Рязанская область,2012,1059100.0,513.325,5.969122,721.0755449341838,16.106623,368.85789802681336,289.9543797557254,5.8731723,581.0463185370077,15.719494,315.3859967120358
Рязанская область,Рязанская область,2013,1254600.0,528.954,6.6714215,740.6427835065376,15.557019,468.74483738983486,241.88986824509877,5.969122,721.0755449341838,16.106623,368.85789802681336
Рязанская область,Рязанская область,2014,1397900.0,476.445,6.480793,474.3539945990363,15.763186,250.9858123149404,191.32487884028146,6.6714215,740.6427835065376,15.557019,468.74483738983486
Рязанская область,Рязанская область,2015,1623300.0,545.357,7.0552,627.8082666189728,15.29906,361.7205180133844,176.20214257968797,6.480793,474.3539945990363,15.763186,250.9858123149404
Рязанская область,Рязанская область,2016,1554800.0,575.726,6.461946,774.4768791967402,15.768666,419.0206629018315,345.7369828740973,7.0552,627.8082666189728,15.29906,361.7205180133844
Рязанская область,Рязанская область,2017,2083400.0,596.608,6.2266116,751.7913152057616,14.157912,370.78775144774187,245.10259827195188,6.461946,774.4768791967402,15.768666,419.0206629018315
Рязанская область,Рязанская область,2018,1609100.0,576.59,6.250721,469.66187151294804,16.498518,230.74811988482708,291.03888151782456,6.2266116,751.7913152057616,14.157912,370.78775144774187
Рязанская область,Рязанская область,2019,2047600.0,630.5,7.303913,569.6840579978755,15.199313,288.28157999737016,213.28958388560457,6.250721,469.66187151294804,16.498518,230.74811988482708
Рязанская область,Рязанская область,2020,2793700.0,681.309,7.662705,602.9598404376451,14.777007,357.9744227689255,201.5218037829373,7.303913,569.6840579978755,15.199313,288.28157999737016
Рязанская область,Рязанская область,2021,2236500.0,702.76,6.3875256,683.5940910857884,16.2605,368.32010544660096,241.2174569086082,7.662705,602.9598404376451,14.777007,357.9744227689255
Рязанская область,Рязанская область,2022,3065600.0,725.04327,6.59329,597.5914356688033,14.941139,330.5574258762006,258.41960244714016,6.3875256,683.5940910857884,16.2605,368.32010544660096
Рязанская область,Рязанская область,2023,2780300.0,724.61184,7.012892,364.9555617633847,15.755231,130.84311753956564,165.17570495866033,6.59329,597.5914356688033,14.941139,330.5574258762006
Самарская область,Самарская область,2007,1401660.0,1163.472,5.75893,647.9073221867909,16.200314,392.7738199190358,152.27711483225266,,,,
Самарская область,Самарская область,2008,1824410.0,1183.279,6.799074,519.3332448646509,16.009773,283.6456850682104,239.82512820980557,5.75893,647.9073221867909,16.200314,392.7738199190358
Самарская область,Самарская область,2009,1128010.7,1175.019,5.834355,403.2950313960994,16.000475,212.78458744861248,137.87714711898664,6.799074,519.3332448646509,16.009773,283.6456850682104
Самарская область,Самарская область,2010,489200.0,990.272,6.541306,411.33872342415646,18.765541,112.15242912713697,188.67046417291806,5.834355,403.2950313960994,16.000475,212.78458744861248
Самарская область,Самарская область,2011,1212800.0,818.026,4.3424315,694.2236980329425,15.495774,439.6656583798559,252.4785841395485,6.541306,411.33872342415646,18.765541,112.15242912713697
Самарская область,Самарская область,2012,1106800.0,930.033,6.452928,503.57730787587957,18.020903,238.72557914133216,201.20102921095253,4.3424315,694.2236980329425,15.495774,439.6656583798559
Самарская область,Самарская область,2013,1629400.0,1042.013,6.560926,596.725176776215,16.640144,339.6869020251521,203.99845402780662,6.452928,503.57730787587957,18.020903,238.72557914133216
Самарская область,Самарская область,2014,2070100.0,1103.679,5.4284797,442.93027469955405,16.066587,187.0694843256366,222.88928884833308,6.560926,596.725176776215,16.640144,339.6869020251521
Самарская область,Самарская область,2015,1332800.0,1101.729,6.2793374,591.3344838446279,16.523083,247.28687526768596,162.71537412892914,5.4284797,442.93027469955405,16.066587,187.0694843256366
Самарская область,Самарская область,2016,2119400.0,1129.937,6.3764243,603.6782914308465,17.254992,298.2459857632249,338.163172443983,6.2793374,591.3344838446279,16.523083,247.28687526768596
Самарская область,Самарская область,2017,2750800.0,1113.214,5.6385956,603.8303184871074,14.975063,303.8803478098188,238.08969526954635,6.3764243,603.6782914308465,17.254992,298.2459857632249
Самарская область,Самарская область,2018,1830600.0,1120.833,5.127232,387.152078999129,16.26267,175.255293109658,209.74637556777768,5.6385956,603.8303184871074,14.975063,303.8803478098188
Самарская область,Самарская область,2019,1892600.0,1098.996,6.1087413,520.7254229022856,15.38997,246.75335764752862,243.08236952840127,5.127232,387.152078999129,16.26267,175.255293109658
Самарская область,Самарская область,2020,2923600.0,1144.798,6.841781,478.59251884399936,15.969891,238.56073482617364,226.31303616342782,6.1087413,520.7254229022856,15.38997,246.75335764752862
Самарская область,Самарская область,2021,1952200.0,1150.718,6.628778,465.9110547195207,18.41904,198.74713288862876,176.2416758756063,6.841781,478.59251884399936,15.969891,238.56073482617364
Самарская область,Самарская область,2022,3656700.0,1167.93439,6.3046722,523.6075326071909,16.012335,272.77270035583,280.04567877027796,6.628778,465.9110547195207,18.41904,198.74713288862876
Самарская область,Самарская область,2023,2755200.0,1168.24803,6.963863,286.65702358187485,17.207397,90.12948350449432,121.81241495436744,6.3046722,523.6075326071909,16.012335,272.77270035583
Саратовская область,Саратовская область,2007,3337480.0,2379.777,7.3821874,536.6081209981994,17.641241,295.07791372413135,139.01897673106896,,,,
Саратовская область,Саратовская область,2008,3853540.0,2491.786,7.699178,450.97741515476935,16.955853,264.1082164030094,200.2168987591909,7.3821874,536.6081209981994,17.641241,295.07791372413135
Саратовская область,Саратовская область,2009,2774573.4000000004,2561.708,6.996046,388.4150082705397,17.03849,189.11774277630025,137.5581190275516,7.699178,450.97741515476935,16.955853,264.1082164030094
Саратовская область,Саратовская область,2010,1032300.0,2224.809,7.854463,431.0030764912442,19.897392,99.9974128626441,224.98325221922823,6.996046,388.4150082705397,17.03849,189.11774277630025
Саратовская область,Саратовская область,2011,2065800.0,1837.931,5.7810783,527.9780075591041,17.046143,275.1474213734224,232.57490549888036,7.854463,431.0030764912442,19.897392,99.9974128626441
Саратовская область,Саратовская область,2012,2203100.0,2304.816,7.29694,457.36547418682625,18.927427,197.11209715492052,241.19105450576242,5.7810783,527.9780075591041,17.046143,275.1474213734224
Саратовская область,Саратовская область,2013,3192000.0,2266.077,7.6224275,557.6835773498459,17.528214,334.8918145086508,182.70601134346782,7.29694,457.36547418682625,18.927427,197.11209715492052
Саратовская область,Саратовская область,2014,3682600.0,2137.135,6.627744,405.22374630722277,17.45552,171.6652637897359,197.34760651421402,7.6224275,557.6835773498459,17.528214,334.8918145086508
Саратовская область,Саратовская область,2015,2212900.0,2095.059,7.833182,463.50076794606076,18.08903,184.51620068082767,156.11444649385547,6.627744,405.22374630722277,17.45552,171.6652637897359
Саратовская область,Саратовская область,2016,4258600.0,2110.913,7.6551423,577.2640539611109,18.092333,301.48569452948016,311.6222170441202,7.833182,463.50076794606076,18.08903,184.51620068082767
Саратовская область,Саратовская область,2017,5825800.0,2313.273,7.1190457,541.8111189932122,16.48635,269.8654160797767,192.1545109217145,7.6551423,577.2640539611109,18.092333,301.48569452948016
Саратовская область,Саратовская область,2018,3313800.0,2390.026,6.338612,427.6483943410914,17.66638,175.73009823462363,229.0810135226885,7.1190457,541.8111189932122,16.48635,269.8654160797767
Саратовская область,Саратовская область,2019,3182200.0,2332.074,7.4935703,434.2203253582234,16.892647,196.6925376616019,244.27911396970427,6.338612,427.6483943410914,17.66638,175.73009823462363
Саратовская область,Саратовская область,2020,5303500.0,2312.498,8.129603,394.6928538921764,17.018753,204.5423927405852,170.929344441736,7.4935703,434.2203253582234,16.892647,196.6925376616019
Саратовская область,Саратовская область,2021,3699900.0,2193.779,7.6127243,539.4859429567263,18.69897,272.3583180670702,187.9403289418217,8.129603,394.6928538921764,17.018753,204.5423927405852
Саратовская область,Саратовская область,2022,6792600.0,2252.12249,7.6012836,526.7522988962523,17.018177,247.09029886216229,301.8779027756834,7.6127243,539.4859429567263,18.69897,272.3583180670702
Саратовская область,Саратовская область,2023,5925200.0,2349.7358,8.055708,277.62562755396044,17.557766,121.41233534849667,100.94051773664734,7.6012836,526.7522988962523,17.018177,247.09029886216229
Свердловская область,Свердловская область,2007,583660.0,431.225,2.2432935,638.403831113635,12.141145,482.37455997914174,90.57532444164286,,,,
Свердловская область,Свердловская область,2008,630170.0,431.248,2.9220588,662.9898115736429,11.39912,452.47757469093756,143.89795533354152,2.2432935,638.403831113635,12.141145,482.37455997914174
Свердловская область,Свердловская область,2009,676011.5,397.182,0.8215329,613.4227099792911,11.32597,387.3753235183044,167.21373240033546,2.9220588,662.9898115736429,11.39912,452.47757469093756
Свердловская область,Свердловская область,2010,549200.0,350.344,0.68653995,476.6716373199491,12.861641,286.8603843150433,141.1888892176196,0.8215329,613.4227099792911,11.32597,387.3753235183044
Свердловская область,Свердловская область,2011,762500.0,363.893,1.4109033,577.4469238215225,12.147178,431.57307619857806,157.4870097121857,0.68653995,476.6716373199491,12.861641,286.8603843150433
Свердловская область,Свердловская область,2012,521200.00000000006,341.304,1.9852921,575.0814192432141,13.676656,379.54193425293,99.47859503531365,1.4109033,577.4469238215225,12.147178,431.57307619857806
Свердловская область,Свердловская область,2013,610800.0,349.771,1.9932152,557.1761608354713,12.171185,327.9014105516907,168.58393240992274,1.9852921,575.0814192432141,13.676656,379.54193425293
Свердловская область,Свердловская область,2014,660600.0,347.157,0.5382404,690.8264205255306,10.731785,449.41434098621886,188.34833760480922,1.9932152,557.1761608354713,12.171185,327.9014105516907
Свердловская область,Свердловская область,2015,629500.0,342.457,1.731986,690.5036998456151,11.616379,476.12522379943505,107.90180019709813,0.5382404,690.8264205255306,10.731785,449.41434098621886
Свердловская область,Свердловская область,2016,597000.0,338.717,2.0218656,543.7705989070909,14.07191,347.2020824668741,165.96041443262126,1.731986,690.5036998456151,11.616379,476.12522379943505
Свердловская область,Свердловская область,2017,754200.0,337.343,1.7702918,607.5403754355992,11.130962,458.9109573179113,144.00422016662125,2.0218656,543.7705989070909,14.07191,347.2020824668741
Свердловская область,Свердловская область,2018,615600.0,317.579,1.0146488,569.2036227976272,11.274513,380.0520798075613,100.65561176554792,1.7702918,607.5403754355992,11.130962,458.9109573179113
Свердловская область,Свердловская область,2019,708100.0,317.5,2.0063267,684.9107264988049,11.30914,436.3752528053566,158.1563416635624,1.0146488,569.2036227976272,11.274513,380.0520798075613
Свердловская область,Свердловская область,2020,673500.0,322.727,3.7979877,579.273053458544,13.149887,407.7731262928618,175.20234176834066,2.0063267,684.9107264988049,11.30914,436.3752528053566
Свердловская область,Свердловская область,2021,520900.0,314.765,1.8535913,471.5782105017879,13.731622,266.3128523799823,126.35655655528237,3.7979877,579.273053458544,13.149887,407.7731262928618
Свердловская область,Свердловская область,2022,913300.0,333.53056,2.2171562,474.8206989467642,12.537796,334.07992031974203,168.7108778211381,1.8535913,471.5782105017879,13.731622,266.3128523799823
Свердловская область,Свердловская область,2023,655800.0,313.1049,3.3313134,260.0993382402737,13.7449875,141.93667910377863,86.02323796631956,2.2171562,474.8206989467642,12.537796,334.07992031974203
Смоленская область,Смоленская область,2007,127770.0,78.719,6.510738,756.4301219705525,14.264981,395.09745505716876,166.19873887735997,,,,
Смоленская область,Смоленская область,2008,158260.0,97.239,6.837669,793.6984909323703,13.552455,478.70232618299116,253.38646107766894,6.510738,756.4301219705525,14.264981,395.09745505716876
Смоленская область,Смоленская область,2009,166269.1,101.208,5.917427,882.495007711444,13.368461,459.2838863989173,266.3759231509315,6.837669,793.6984909323703,13.552455,478.70232618299116
Смоленская область,Смоленская область,2010,85800.0,87.279,6.118181,769.4987816247865,16.434752,427.2788667942699,280.04037137649806,5.917427,882.495007711444,13.368461,459.2838863989173
Смоленская область,Смоленская область,2011,207000.0,111.689,6.1557527,760.0196642144704,14.586627,489.99835945542014,267.3787307561639,6.118181,769.4987816247865,16.434752,427.2788667942699
Смоленская область,Смоленская область,2012,217000.0,125.139,5.27787,954.1679295806968,14.239288,560.0151060303849,289.04710751823166,6.1557527,760.0196642144704,14.586627,489.99835945542014
Смоленская область,Смоленская область,2013,188300.0,117.202,6.1872582,766.589290235309,14.348451,454.9891959789148,272.22107781089824,5.27787,954.1679295806968,14.239288,560.0151060303849
Смоленская область,Смоленская область,2014,228200.0,108.959,6.686504,530.7195367405784,14.967107,308.96727324676374,245.50125261543474,6.1872582,766.589290235309,14.348451,454.9891959789148
Смоленская область,Смоленская область,2015,238100.0,107.987,7.251253,600.6434992857512,14.357994,337.58388157534733,210.82333853132062,6.686504,530.7195367405784,14.967107,308.96727324676374
Смоленская область,Смоленская область,2016,232600.0,117.134,6.244864,845.9313158787425,14.745854,479.97495063498917,278.4357170471148,7.251253,600.6434992857512,14.357994,337.58388157534733
Смоленская область,Смоленская область,2017,242500.0,115.922,6.104496,815.0361065575933,13.152848,443.7721269359561,249.66309017387024,6.244864,845.9313158787425,14.745854,479.97495063498917
Смоленская область,Смоленская область,2018,278400.0,120.166,6.2477145,611.179983176782,15.3343935,366.51574427905604,278.0342073420911,6.104496,815.0361065575933,13.152848,443.7721269359561
Смоленская область,Смоленская область,2019,318600.0,124.733,7.4269147,687.8873962193386,14.278145,404.21172486348104,203.10605737216835,6.2477145,611.179983176782,15.3343935,366.51574427905604
Смоленская область,Смоленская область,2020,301900.0,140.328,7.8728786,862.3031287485344,13.810498,545.5966076557138,244.2801316209714,7.4269147,687.8873962193386,14.278145,404.21172486348104
Смоленская область,Смоленская область,2021,275400.0,143.326,5.9825892,782.4244479238987,14.676114,445.11899822309914,262.9201599228006,7.8728786,862.3031287485344,13.810498,545.5966076557138
Смоленская область,Смоленская область,2022,353600.0,146.6056,6.167719,656.157110171921,13.533527,400.4338207557413,274.39430368155837,5.9825892,782.4244479238987,14.676114,445.11899822309914
Смоленская область,Смоленская область,2023,379400.0,160.9118,7.050566,419.78625200966366,15.12236,166.30401627689514,179.49353284548891,6.167719,656.157110171921,13.533527,400.4338207557413
Ставропольский край,Ставропольский край,2007,7017960.0,2168.546,11.988834,516.2908249601488,20.414236,262.69058568092845,102.38156023325871,,,,
Ставропольский край,Ставропольский край,2008,8413300.0,2255.193,11.0420885,541.6048787118716,19.247538,353.569865089795,209.0830255731668,11.988834,516.2908249601488,20.414236,262.69058568092845
Ставропольский край,Ставропольский край,2009,6934871.199999999,2267.922,11.325257,642.4516913063493,18.443396,385.94975280076966,188.88782995110546,11.0420885,541.6048787118716,19.247538,353.569865089795
Ставропольский край,Ставропольский край,2010,6869600.0,2146.41,12.630994,577.8926296326898,21.311758,237.88209559223503,296.2706744053812,11.325257,642.4516913063493,18.443396,385.94975280076966
Ставропольский край,Ставропольский край,2011,8186000.0,2151.507,10.303746,582.6835564674892,19.199806,338.08764133896125,190.64773687195063,12.630994,577.8926296326898,21.311758,237.88209559223503
Ставропольский край,Ставропольский край,2012,4839500.0,2141.338,11.591491,482.8303145994444,21.38159,272.76377855945503,166.00822955350498,10.303746,582.6835564674892,19.199806,338.08764133896125
Ставропольский край,Ставропольский край,2013,6962000.0,2293.048,11.805099,580.6582373275224,19.801443,344.13016249842497,220.39294500396085,11.591491,482.8303145994444,21.38159,272.76377855945503
Ставропольский край,Ставропольский край,2014,8555800.0,2299.526,11.578282,528.1797422895855,20.592045,285.8348365494539,187.73587386224506,11.805099,580.6582373275224,19.801443,344.13016249842497
Ставропольский край,Ставропольский край,2015,8928500.0,2362.027,12.096852,492.3204211960534,20.564573,251.47580661893124,155.2754784719751,11.578282,528.1797422895855,20.592045,285.8348365494539
Ставропольский край,Ставропольский край,2016,10249900.0,2431.258,11.421589,685.5677348329605,20.072496,381.48644560550196,259.857098762228,12.096852,492.3204211960534,20.564573,251.47580661893124
Ставропольский край,Ставропольский край,2017,10047100.0,2419.832,11.956879,531.6382641077391,20.184359,277.0126528688767,199.42673508243212,11.421589,685.5677348329605,20.072496,381.48644560550196
Ставропольский край,Ставропольский край,2018,8933200.0,2469.795,12.408914,499.7558679555205,21.205141,181.8539559226629,264.73411541718104,11.956879,531.6382641077391,20.184359,277.0126528688767
Ставропольский край,Ставропольский край,2019,8400200.0,2523.699,12.421851,410.4788732126005,20.40696,240.6686050249531,205.2831693648047,12.408914,499.7558679555205,21.205141,181.8539559226629
Ставропольский край,Ставропольский край,2020,5762700.0,2321.027,12.857522,382.1067653900503,20.732786,192.072286134114,135.76539519987512,12.421851,410.4788732126005,20.40696,240.6686050249531
Ставропольский край,Ставропольский край,2021,9240700.0,2486.179,11.896258,640.9479032430613,20.495054,384.2094975708553,232.2512483853195,12.857522,382.1067653900503,20.732786,192.072286134114
Ставропольский край,Ставропольский край,2022,9319400.0,2423.24016,12.31493,379.48661241880023,20.602999,229.9067794685386,163.75942200904728,11.896258,640.9479032430613,20.495054,384.2094975708553
Ставропольский край,Ставропольский край,2023,9137800.0,2434.59034,12.725342,285.69860163081876,20.361938,131.73290819516035,89.47778157709901,12.31493,379.48661241880023,20.602999,229.9067794685386
Тамбовская область,Тамбовская область,2007,1584520.0,860.551,7.322685,585.9344061699153,16.540442,300.9700122281513,136.76376928960667,,,,
Тамбовская область,Тамбовская область,2008,2869660.0,943.852,7.4963183,600.3229930477833,15.709113,343.6362637913478,257.9108515692392,7.322685,585.9344061699153,16.540442,300.9700122281513
Тамбовская область,Тамбовская область,2009,2632647.7,965.69,6.7461076,499.12125802225125,15.698424,244.8141281088017,199.47180504465842,7.4963183,600.3229930477833,15.709113,343.6362637913478
Тамбовская область,Тамбовская область,2010,925600.0,817.8380000000001,7.321502,526.2364037789223,18.89485,177.15907147933137,207.02331604119678,6.7461076,499.12125802225125,15.698424,244.8141281088017
Тамбовская область,Тамбовская область,2011,1919800.0,878.1519999999999,5.8830304,637.2461973923009,16.184998,337.6079566973012,280.15289830870745,7.321502,526.2364037789223,18.89485,177.15907147933137
Тамбовская область,Тамбовская область,2012,1866000.0,892.7559999999999,6.6732993,653.0459733452078,17.185534,313.65702451848136,300.7057105429685,5.8830304,637.2461973923009,16.184998,337.6079566973012
Тамбовская область,Тамбовская область,2013,2993400.0,993.231,7.243727,625.217994611702,16.404257,393.323692646365,204.2717995428193,6.6732993,653.0459733452078,17.185534,313.65702451848136
Тамбовская область,Тамбовская область,2014,3120200.0,993.302,6.8420663,459.386893881712,16.620192,226.83893560958478,188.64484159116472,7.243727,625.217994611702,16.404257,393.323692646365
Тамбовская область,Тамбовская область,2015,3445600.0,1094.069,7.370857,624.8941799063574,16.215485,330.41514999569785,189.41923456419335,6.8420663,459.386893881712,16.620192,226.83893560958478
Тамбовская область,Тамбовская область,2016,3250400.0,1034.927,7.1026025,808.7141189239507,16.439013,455.19564433399165,352.9007896280077,7.370857,624.8941799063574,16.215485,330.41514999569785
Тамбовская область,Тамбовская область,2017,4143600.000000001,1077.981,6.8022366,679.1258936546859,15.067285,333.0513264050505,247.95042827613074,7.1026025,808.7141189239507,16.439013,455.19564433399165
Тамбовская область,Тамбовская область,2018,3366200.0,1009.316,6.499022,520.8724224200336,16.95827,247.69151642399854,299.25122347295684,6.8022366,679.1258936546859,15.067285,333.0513264050505
Тамбовская область,Тамбовская область,2019,3412500.0,1079.228,7.7513366,486.09854542535055,16.25852,233.536889897614,199.49837046240492,6.499022,520.8724224200336,16.95827,247.69151642399854
Тамбовская область,Тамбовская область,2020,4920600.0,1113.693,8.189989,535.727307388497,15.894965,285.2712014301653,213.98837675421834,7.7513366,486.09854542535055,16.25852,233.536889897614
Тамбовская область,Тамбовская область,2021,3553700.0,1023.565,7.0508995,644.7024515073606,17.058474,368.13689718687874,225.06899242767207,8.189989,535.727307388497,15.894965,285.2712014301653
Тамбовская область,Тамбовская область,2022,4528300.0,1112.4466,7.234072,598.3352766420916,15.912393,288.310676738785,280.95811827457663,7.0508995,644.7024515073606,17.058474,368.13689718687874
Тамбовская область,Тамбовская область,2023,5137600.0,1085.544,7.5310483,357.1284489699055,16.188242,136.39631138163764,137.21517574555858,7.234072,598.3352766420916,15.912393,288.310676738785
Тверская область,Тверская область,2007,138730.0,98.595,5.769715,715.2841348933964,13.671246,398.3427804913981,142.60115175426054,,,,
Тверская область,Тверская область,2008,147480.0,97.309,6.2111435,818.8777645830146,12.746242,499.30364473676644,230.94184982162994,5.769715,715.2841348933964,13.671246,398.3427804913981
Тверская область,Тверская область,2009,121303.7,87.38000000000001,5.2778983,889.9907927359949,12.812724,484.031261988668,267.129626064898,6.2111435,818.8777645830146,12.746242,499.30364473676644
Тверская область,Тверская область,2010,62500.0,73.976,5.062876,800.7032078667726,15.751037,455.64183089030047,264.08795452764866,5.2778983,889.9907927359949,12.812724,484.031261988668
Тверская область,Тверская область,2011,90100.0,67.95299999999999,5.6291924,750.7805760120832,14.122948,443.83106970853646,285.84766735644314,5.062876,800.7032078667726,15.751037,455.64183089030047
Тверская область,Тверская область,2012,82400.0,66.56700000000001,4.395868,926.7132725701366,13.454154,526.1593463382812,284.31082114560644,5.6291924,750.7805760120832,14.122948,443.83106970853646
Тверская область,Тверская область,2013,86400.0,66.364,5.5996284,717.7544410812883,13.880954,408.6833147911291,274.79384342699365,4.395868,926.7132725701366,13.454154,526.1593463382812
Тверская область,Тверская область,2014,108300.0,66.55799999999999,6.030245,554.6541957162611,14.336926,308.0628372822774,242.73568977499997,5.5996284,717.7544410812883,13.880954,408.6833147911291
Тверская область,Тверская область,2015,117300.0,70.59200000000001,6.3784413,667.4981328680434,13.445472,413.52637490447006,202.94279350110844,6.030245,554.6541957162611,14.336926,308.0628372822774
Тверская область,Тверская область,2016,100000.0,75.90100000000001,5.5602565,828.6385372320558,14.3260765,476.6515706858441,274.2762495546653,6.3784413,667.4981328680434,13.445472,413.52637490447006
Тверская область,Тверская область,2017,99800.0,70.36099999999999,5.1703563,852.4205780336121,12.093343,497.83637435918604,263.06749406407,5.5602565,828.6385372320558,14.3260765,476.6515706858441
Тверская область,Тверская область,2018,80900.0,65.728,5.559316,646.2348494339922,14.689461,413.8012636396187,242.14761895169664,5.1703563,852.4205780336121,12.093343,497.83637435918604
Тверская область,Тверская область,2019,122100.0,68.813,6.586924,803.5223691669328,13.315022,443.17884305501263,209.79953050875037,5.559316,646.2348494339922,14.689461,413.8012636396187
Тверская область,Тверская область,2020,107400.0,69.962,7.18448,854.5219593410575,13.127804,530.757476218681,283.4813246522441,6.586924,803.5223691669328,13.315022,443.17884305501263
Тверская область,Тверская область,2021,102200.0,67.183,5.313728,778.8040391034064,14.34625,429.69719816181816,244.7946059385111,7.18448,854.5219593410575,13.127804,530.757476218681
